Address,SoldPrice,Bedrooms,Bathrooms,AreaSqFt,PropertyType,Neighborhood,PricePerSqFt
"678 Vienna St, San Francisco, CA, 94112",1050000,3.0,2.0,1004.0,SINGLE_FAMILY,San Francisco,1045.816733067729
"17 Ora Way, San Francisco, CA, 94131",2200000,4.0,3.0,2663.0,SINGLE_FAMILY,San Francisco,826.1359369132557
"1111 Bay St Apt 407, San Francisco, CA, 94123",1165000,2.0,2.0,1196.0,CONDOS,San Francisco,974.0802675585285
"819 Masonic Ave, San Francisco, CA, 94117",1082000,2.0,1.0,1225.0,CONDOS,San Francisco,883.265306122449
"2682 15th Ave, San Francisco, CA, 94127",1600000,,1.0,1525.0,SINGLE_FAMILY,San Francisco,1049.1803278688524
"1025 Shrader St, San Francisco, CA, 94117",2350000,,2.0,1921.0,CONDO,San Francisco,1223.3211868818323
"315 Summit Way, San Francisco, CA, 94132",1700000,3.0,2.0,2080.0,SINGLE_FAMILY,San Francisco,817.3076923076923
"1800 Bryant St Apt 314, San Francisco, CA, 94110",971500,1.0,2.0,880.0,CONDO,San Francisco,1103.9772727272727
"1401 Silver Ave, San Francisco, CA, 94134",825000,1.0,2.0,1500.0,MULTI_FAMILY,San Francisco,550.0
"511 Waller St, San Francisco, CA, 94117",2250000,5.0,,5445.0,MULTI_FAMILY,San Francisco,413.22314049586777
"1945 Washington St Apt 412, San Francisco, CA, 94109",738888,1.0,1.0,653.0,CONDOS,San Francisco,1131.5283307810107
"756 21st Ave # 754, San Francisco, CA, 94121",550000,4.0,2.0,3050.0,MULTI_FAMILY,San Francisco,180.327868852459
"2060 Sutter St Apt 405, San Francisco, CA, 94115",1350000,2.0,2.0,1215.0,CONDOS,San Francisco,1111.111111111111
"2334 N Point St, San Francisco, CA, 94123",1848000,2.0,1.0,1405.0,CONDOS,San Francisco,1315.3024911032028
"260 King St Unit 483, San Francisco, CA, 94107",465000,1.0,1.0,550.0,CONDOS,San Francisco,845.4545454545455
"1465 12th Ave, San Francisco, CA, 94122",1250000,4.0,2.0,1350.0,CONDO,San Francisco,925.925925925926
"1559-1559A Church St, San Francisco, CA, 94131",4995000,5.0,5.0,3886.0,MULTI_FAMILY,San Francisco,1285.3834276891405
"2340 Larkin St Apt 2, San Francisco, CA, 94109",2800000,2.0,2.0,2070.0,CONDOS,San Francisco,1352.657004830918
"370 Sanchez St, San Francisco, CA, 94114",2200000,2.0,2.0,1560.0,CONDOS,San Francisco,1410.2564102564102
"1000 3rd St Unit 1505, San Francisco, CA, 94158",1680000,2.0,2.0,1218.0,CONDOS,San Francisco,1379.3103448275863
"36 Rebecca Ln, San Francisco, CA, 94124",679000,2.0,2.0,1255.0,SINGLE_FAMILY,San Francisco,541.0358565737051
"3190 Clay St, San Francisco, CA, 94115",2385000,2.0,3.0,2043.0,CONDOS,San Francisco,1167.4008810572686
"55 Sea View Ter, San Francisco, CA, 94121",4000000,4.0,3.0,3173.0,SINGLE_FAMILY,San Francisco,1260.6366214938544
"96 Caire Ter, San Francisco, CA, 94107",926000,2.0,1.0,956.0,TOWNHOMES,San Francisco,968.6192468619247
"462 Clipper St, San Francisco, CA, 94114",1865000,3.0,2.0,1597.0,SINGLE_FAMILY,San Francisco,1167.8146524733877
"301 Mission St Apt 18E, San Francisco, CA, 94105",850000,2.0,2.0,1098.0,CONDOS,San Francisco,774.1347905282331
"961 Teresita Blvd, San Francisco, CA, 94127",1915000,3.0,3.0,1564.0,SINGLE_FAMILY,San Francisco,1224.4245524296675
"1619 Gough St, San Francisco, CA, 94109",4475000,,6.0,5175.0,OTHER,San Francisco,864.7342995169082
"83 Coleridge St, San Francisco, CA, 94110",1790000,3.0,2.0,1405.0,SINGLE_FAMILY,San Francisco,1274.0213523131672
"7 Sumner St, San Francisco, CA, 94103",940000,3.0,2.0,1044.0,TOWNHOMES,San Francisco,900.383141762452
"30 Bird St, San Francisco, CA, 94110",3840000,4.0,3.0,2630.0,SINGLE_FAMILY,San Francisco,1460.0760456273765
"88 King St Unit 402, San Francisco, CA, 94107",1225000,2.0,2.0,1092.0,CONDOS,San Francisco,1121.7948717948718
"1709 Broderick St, San Francisco, CA, 94115",6000000,4.0,3.0,3737.0,SINGLE_FAMILY,San Francisco,1605.5659620016056
"540 Laidley St, San Francisco, CA, 94131",3000000,4.0,3.0,2757.0,SINGLE_FAMILY,San Francisco,1088.139281828074
"2525 Van Ness Ave Ph 4, San Francisco, CA, 94109",2099000,2.0,2.0,1299.0,CONDOS,San Francisco,1615.8583525789068
"1340 Kearny St, San Francisco, CA, 94133",2421000,8.0,,5250.0,MULTI_FAMILY,San Francisco,461.14285714285717
"301 Bryant St Apt 201, San Francisco, CA, 94107",1200000,2.0,2.0,1268.0,CONDOS,San Francisco,946.3722397476341
"720 Ashbury St, San Francisco, CA, 94117",1600000,6.0,,3189.0,MULTI_FAMILY,San Francisco,501.7246785826278
"2977 23rd St, San Francisco, CA, 94110",1200000,3.0,1.0,1260.0,CONDOS,San Francisco,952.3809523809524
"2941-2943 Broderick St, San Francisco, CA, 94123",2600000,4.0,2.0,2674.0,MULTI_FAMILY,San Francisco,972.3261032161556
"2360 Union St Apt 1, San Francisco, CA, 94123",925000,12.0,7.0,7593.0,OTHER,San Francisco,121.82273146318978
"531 Munich St, San Francisco, CA, 94112",950000,3.0,2.0,1779.0,OTHER,San Francisco,534.0078695896572
"341 Valley St, San Francisco, CA, 94131",1060000,4.0,3.0,1780.0,MULTI_FAMILY,San Francisco,595.5056179775281
"3338 Vicente St, San Francisco, CA, 94116",1608000,3.0,2.0,1387.0,SINGLE_FAMILY,San Francisco,1159.3366979091566
"20 Marietta Dr, San Francisco, CA, 94127",2200000,4.0,4.0,2420.0,SINGLE_FAMILY,San Francisco,909.0909090909091
"2020-2022 Lawton St, San Francisco, CA, 94122",1610000,4.0,2.0,2600.0,MULTI_FAMILY,San Francisco,619.2307692307693
"354 27th St, San Francisco, CA, 94131",3250000,3.0,2.0,2233.0,MULTI_FAMILY,San Francisco,1455.4411106135244
"610 23rd Ave, San Francisco, CA, 94121",1785000,,1.0,1200.0,SINGLE_FAMILY,San Francisco,1487.5
"2481 Folsom St, San Francisco, CA, 94110",2695000,6.0,5.0,3720.0,SINGLE_FAMILY,San Francisco,724.4623655913979
"2888 16th St # 2886, San Francisco, CA, 94103",2687000,,13.0,8640.0,OTHER,San Francisco,310.9953703703704
"4127 23rd St, San Francisco, CA, 94114",625000,3.0,2.0,1773.0,SINGLE_FAMILY,San Francisco,352.50987027636774
"2501 26th Ave, San Francisco, CA, 94116",1200000,1.0,1.0,1020.0,SINGLE_FAMILY,San Francisco,1176.4705882352941
"2130 Harrison St Apt 2, San Francisco, CA, 94110",750001,1.0,2.0,1073.0,CONDOS,San Francisco,698.9757688723206
"166 10th Ave, San Francisco, CA, 94118",1512500,8.0,4.0,4120.0,MULTI_FAMILY,San Francisco,367.1116504854369
"939 Innes Ave, San Francisco, CA, 94124",855000,2.0,2.0,1475.0,SINGLE_FAMILY,San Francisco,579.6610169491526
"764 Chestnut St, San Francisco, CA, 94133",1755000,3.0,2.0,1672.0,SINGLE_FAMILY,San Francisco,1049.641148325359
"495 32nd Ave, San Francisco, CA, 94121",4800000,20.0,,20400.0,MULTI_FAMILY,San Francisco,235.2941176470588
"2912 Pacific Ave, San Francisco, CA, 94115",9950000,5.0,5.0,5839.0,SINGLE_FAMILY,San Francisco,1704.0589141976366
"2418 30th Ave, San Francisco, CA, 94116",2238888,5.0,4.0,2464.0,SINGLE_FAMILY,San Francisco,908.6396103896104
"2578 Great Hwy, San Francisco, CA, 94116",2175000,3.0,1.0,1525.0,SINGLE_FAMILY,San Francisco,1426.2295081967213
"1288 Howard St Apt 512, San Francisco, CA, 94103",515000,0.0,1.0,463.0,CONDOS,San Francisco,1112.3110151187905
"175 Rey St, San Francisco, CA, 94134",950000,2.0,1.0,1057.0,SINGLE_FAMILY,San Francisco,898.7701040681173
"46 Lower Ter, San Francisco, CA, 94114",2235000,2.0,2.0,2061.0,CONDOS,San Francisco,1084.425036390102
"1737 Pierce St, San Francisco, CA, 94115",1530000,3.0,2.0,1900.0,CONDOS,San Francisco,805.2631578947369
"161 Dalewood Way, San Francisco, CA, 94127",2000000,4.0,3.0,2027.0,SINGLE_FAMILY,San Francisco,986.6798223976319
"3725 Sacramento St, San Francisco, CA, 94118",1300000,2.0,2.0,1202.0,CONDOS,San Francisco,1081.5307820299502
"1525 Willard St, San Francisco, CA, 94117",3340000,3.0,2.0,2300.0,SINGLE_FAMILY,San Francisco,1452.1739130434783
"1870 Jackson St Apt 504, San Francisco, CA, 94109",2555000,3.0,3.0,1958.0,CONDOS,San Francisco,1304.902962206333
"1000 Green St, San Francisco, CA, 94133",31036000,,101.0,96892.0,OTHER,San Francisco,320.31540271642655
"1832 Judah St, San Francisco, CA, 94122",1412500,4.0,3.0,3523.0,MULTI_FAMILY,San Francisco,400.93670167470907
"213 Dorado Ter, San Francisco, CA, 94112",1025000,6.0,4.0,2710.0,MULTI_FAMILY,San Francisco,378.22878228782287
"52 Shotwell St, San Francisco, CA, 94103",1100000,2.0,2.0,1326.0,CONDOS,San Francisco,829.5625942684766
"1341 Union St Apt 12, San Francisco, CA, 94109",840000,1.0,1.0,904.0,SINGLE_FAMILY,San Francisco,929.2035398230089
"3879 17th St, San Francisco, CA, 94114",1595000,2.0,1.0,1465.0,CONDOS,San Francisco,1088.7372013651877
"2207 Broderick St, San Francisco, CA, 94115",2700000,2.0,1.0,1180.0,SINGLE_FAMILY,San Francisco,2288.135593220339
"69 Bemis St, San Francisco, CA, 94131",1862000,3.0,2.0,1853.0,SINGLE_FAMILY,San Francisco,1004.8569886670265
"170 King St Unit 504, San Francisco, CA, 94107",725000,1.0,1.0,852.0,CONDOS,San Francisco,850.9389671361503
"98 Mullen Ave, San Francisco, CA, 94110",1700000,,1.0,1075.0,SINGLE_FAMILY,San Francisco,1581.3953488372092
"2663 California St, San Francisco, CA, 94115",2500000,8.0,,6195.0,MULTI_FAMILY,San Francisco,403.5512510088781
"1200 California St Unit 10B, San Francisco, CA, 94109",2650000,2.0,2.0,1800.0,CONDOS,San Francisco,1472.2222222222222
"1152-1154 Green St, San Francisco, CA, 94109",2375000,2.0,1.0,3500.0,MULTI_FAMILY,San Francisco,678.5714285714286
"501 Hudson Ave Apt 101, San Francisco, CA, 94124",410000,1.0,1.0,551.0,CONDOS,San Francisco,744.1016333938294
"1165 Holloway Ave, San Francisco, CA, 94132",1180000,2.0,1.0,1110.0,SINGLE_FAMILY,San Francisco,1063.063063063063
"154 Stanyan St, San Francisco, CA, 94118",2025000,2.0,1.0,2067.0,SINGLE_FAMILY,San Francisco,979.6806966618287
"243 Granada Ave, San Francisco, CA, 94112",1788000,3.0,3.0,1946.0,SINGLE_FAMILY,San Francisco,918.8078108941419
"829 Folsom St Unit 312, San Francisco, CA, 94107",481000,1.0,1.0,634.0,CONDOS,San Francisco,758.6750788643533
"846 24th Ave, San Francisco, CA, 94121",350000,,1.0,1225.0,SINGLE_FAMILY,San Francisco,285.7142857142857
"3300 Baker St, San Francisco, CA, 94123",3800000,3.0,3.0,2615.0,SINGLE_FAMILY,San Francisco,1453.1548757170171
"11 Lobos St, San Francisco, CA, 94112",1430000,4.0,3.0,1945.0,SINGLE_FAMILY,San Francisco,735.2185089974294
"63 Rico Way, San Francisco, CA, 94123",3700000,3.0,2.0,2145.0,SINGLE_FAMILY,San Francisco,1724.941724941725
"1251 Lombard St, San Francisco, CA, 94109",6050000,2.0,,1576.0,CONDO,San Francisco,3838.832487309645
"2041-2043 Fulton St, San Francisco, CA, 94117",2150000,8.0,4.0,3500.0,MULTI_FAMILY,San Francisco,614.2857142857143
"1369 4th Ave, San Francisco, CA, 94122",3800000,3.0,3.0,2932.0,SINGLE_FAMILY,San Francisco,1296.043656207367
"2076 Great Hwy, San Francisco, CA, 94116",2012500,,1.0,1011.0,SINGLE_FAMILY,San Francisco,1990.603363006924
"301 Mission St Apt 8E, San Francisco, CA, 94105",800000,2.0,2.0,1098.0,CONDOS,San Francisco,728.5974499089253
"5800 3rd St Unit 1407, San Francisco, CA, 94124",710000,2.0,2.0,1026.0,CONDOS,San Francisco,692.0077972709552
"1922 Rivera St, San Francisco, CA, 94116",1700000,4.0,2.0,2115.0,SINGLE_FAMILY,San Francisco,803.7825059101655
"1160 Mission St Unit 1405, San Francisco, CA, 94103",525000,1.0,1.0,664.0,CONDOS,San Francisco,790.6626506024096
"1624 Vallejo St Apt 2, San Francisco, CA, 94123",549000,1.0,1.0,654.0,SINGLE_FAMILY,San Francisco,839.4495412844037
"1171 Capitol Ave, San Francisco, CA, 94112",1275000,3.0,1.0,1250.0,SINGLE_FAMILY,San Francisco,1020.0
"2595 26th Ave, San Francisco, CA, 94116",2500000,5.0,4.0,2569.0,SINGLE_FAMILY,San Francisco,973.141300116777
"608 Missouri St Unit A, San Francisco, CA, 94107",1842000,3.0,3.0,1852.0,TOWNHOMES,San Francisco,994.6004319654428
"1440 Broadway Apt 102, San Francisco, CA, 94109",750000,1.0,1.0,782.0,CONDOS,San Francisco,959.079283887468
"2775 Union St, San Francisco, CA, 94123",6500000,4.0,3.0,4791.0,SINGLE_FAMILY,San Francisco,1356.710498852014
"350 Laidley St, San Francisco, CA, 94131",1710000,3.0,2.0,1410.0,SINGLE_FAMILY,San Francisco,1212.7659574468084
"2984 Folsom St, San Francisco, CA, 94110",1875000,,3.0,3600.0,MULTI_FAMILY,San Francisco,520.8333333333334
"2152 Market St Apt B, San Francisco, CA, 94114",1750000,3.0,2.0,1485.0,CONDOS,San Francisco,1178.4511784511785
"1763 28th Ave, San Francisco, CA, 94122",1520000,2.0,1.0,1150.0,SINGLE_FAMILY,San Francisco,1321.7391304347825
"935 N Point St, San Francisco, CA, 94109",6650000,4.0,5.0,6596.0,MULTI_FAMILY,San Francisco,1008.1867798665858
"2263 47th Ave, San Francisco, CA, 94116",1750000,2.0,1.0,975.0,SINGLE_FAMILY,San Francisco,1794.871794871795
"1976 Fell St, San Francisco, CA, 94117",970000,2.0,1.0,1624.0,CONDO,San Francisco,597.2906403940887
"162 Rae Ave, San Francisco, CA, 94112",930000,3.0,2.0,1376.0,SINGLE_FAMILY,San Francisco,675.8720930232558
"249 21st Ave, San Francisco, CA, 94121",1925000,3.0,1.0,1808.0,SINGLE_FAMILY,San Francisco,1064.712389380531
"171 Rey St, San Francisco, CA, 94134",1200000,4.0,3.0,1546.0,SINGLE_FAMILY,San Francisco,776.196636481242
"628 Noriega St, San Francisco, CA, 94122",1757000,4.0,2.0,1938.0,SINGLE_FAMILY,San Francisco,906.6047471620227
"965 Folsom St Apt 303, San Francisco, CA, 94107",725000,2.0,1.0,1199.0,CONDOS,San Francisco,604.6705587989992
"290 Holladay Ave, San Francisco, CA, 94110",835000,3.0,2.0,1211.0,SINGLE_FAMILY,San Francisco,689.512799339389
"64-66 Woodland Ave, San Francisco, CA, 94117",2050000,5.0,3.0,2760.0,MULTI_FAMILY,San Francisco,742.7536231884058
"512 Cole St Unit 512, San Francisco, CA, 94117",900000,1.0,1.0,1020.0,SINGLE_FAMILY,San Francisco,882.3529411764706
"607-619 Oak St, San Francisco, CA, 94117",3700000,22.0,,9600.0,MULTI_FAMILY,San Francisco,385.4166666666667
"2238 Market St Unit 308, San Francisco, CA, 94114",655000,0.0,1.0,625.0,CONDOS,San Francisco,1048.0
"1510 Ortega St, San Francisco, CA, 94122",1085000,3.0,2.0,1182.0,SINGLE_FAMILY,San Francisco,917.9357021996616
"287 Corbett Ave, San Francisco, CA, 94114",1125000,2.0,2.0,1144.0,CONDOS,San Francisco,983.3916083916084
"1650 Jackson St Apt 307, San Francisco, CA, 94109",461000,1.0,1.0,632.0,CONDOS,San Francisco,729.4303797468355
"915 N Point St Unit 404, San Francisco, CA, 94109",875000,1.0,1.0,618.0,CONDOS,San Francisco,1415.8576051779935
"102 Thornton Ave, San Francisco, CA, 94124",850000,3.0,2.0,2025.0,SINGLE_FAMILY,San Francisco,419.75308641975306
"123 Dublin St, San Francisco, CA, 94112",1300000,3.0,1.0,1350.0,SINGLE_FAMILY,San Francisco,962.9629629629629
"631 Ofarrell St Apt 1216, San Francisco, CA, 94109",335000,0.0,1.0,480.0,CONDOS,San Francisco,697.9166666666666
"531-535 Frederick St, San Francisco, CA, 94117",1885000,8.0,4.0,4275.0,MULTI_FAMILY,San Francisco,440.9356725146199
"435 Vermont St, San Francisco, CA, 94107",2130000,3.0,2.0,1860.0,SINGLE_FAMILY,San Francisco,1145.1612903225807
"285 Main St Unit 608, San Francisco, CA, 94105",340000,1.0,1.0,612.0,CONDOS,San Francisco,555.5555555555555
"300 Beale St Apt 407, San Francisco, CA, 94105",1375000,1.0,1.0,1397.0,CONDOS,San Francisco,984.2519685039371
"1539 29th Ave, San Francisco, CA, 94122",2725000,5.0,5.0,3119.0,SINGLE_FAMILY,San Francisco,873.6774607245912
"3484 18th St, San Francisco, CA, 94110",1950000,,6.0,3891.0,OTHER,San Francisco,501.1565150346955
"646 Duncan St, San Francisco, CA, 94131",1510000,2.0,2.0,1078.0,SINGLE_FAMILY,San Francisco,1400.7421150278294
"900 Bush St Apt 402, San Francisco, CA, 94109",510000,1.0,1.0,579.0,CONDOS,San Francisco,880.8290155440415
"1434 25th Ave, San Francisco, CA, 94122",1375000,3.0,1.0,1600.0,SINGLE_FAMILY,San Francisco,859.375
"51 Ellsworth St, San Francisco, CA, 94110",905000,3.0,2.0,1193.0,SINGLE_FAMILY,San Francisco,758.5917854149204
"1800 Washington St Apt 717, San Francisco, CA, 94109",707000,1.0,1.0,745.0,CONDOS,San Francisco,948.993288590604
"10 S Park St Apt 7, San Francisco, CA, 94107",1100000,1.0,2.0,1175.0,CONDOS,San Francisco,936.1702127659574
"837 Diamond St, San Francisco, CA, 94114",1600000,3.0,3.0,1539.0,CONDOS,San Francisco,1039.6361273554255
"526 23rd Ave Unit 1, San Francisco, CA, 94121",1150000,3.0,2.0,1428.0,CONDOS,San Francisco,805.3221288515406
"1916 Mason St, San Francisco, CA, 94133",1125000,3.0,1.0,1003.0,CONDOS,San Francisco,1121.6350947158523
"585 Junipero Serra Blvd, San Francisco, CA, 94127",2100000,2.0,3.0,2403.0,SINGLE_FAMILY,San Francisco,873.9076154806492
"2015 Carroll Ave, San Francisco, CA, 94124",450000,2.0,1.0,775.0,SINGLE_FAMILY,San Francisco,580.6451612903226
"1650 Broadway Unit 302, San Francisco, CA, 94109",2600000,3.0,2.0,1584.0,CONDO,San Francisco,1641.4141414141413
"2018 22nd Ave, San Francisco, CA, 94116",1300000,1.0,1.0,900.0,SINGLE_FAMILY,San Francisco,1444.4444444444443
"250 King St Unit 952, San Francisco, CA, 94107",2290000,2.0,2.0,1653.0,CONDO,San Francisco,1385.3599516031459
"2020 Great Hwy, San Francisco, CA, 94116",7100000,4.0,4.0,4391.0,SINGLE_FAMILY,San Francisco,1616.943748576634
"163 Galewood Cir, San Francisco, CA, 94131",1455000,4.0,2.0,2543.0,SINGLE_FAMILY,San Francisco,572.1588674793551
"2299 Sacramento St Apt 15, San Francisco, CA, 94115",1325000,2.0,1.0,1252.0,CONDOS,San Francisco,1058.3067092651756
"1 Hawthorne St Unit 15B, San Francisco, CA, 94105",475000,1.0,1.0,558.0,CONDOS,San Francisco,851.2544802867384
"318 Main St Unit 7A, San Francisco, CA, 94105",711000,1.0,1.0,665.0,CONDOS,San Francisco,1069.172932330827
"36 Palm Ave, San Francisco, CA, 94118",6325000,4.0,5.0,4350.0,SINGLE_FAMILY,San Francisco,1454.0229885057472
"1343 Pierce St, San Francisco, CA, 94115",1230000,4.0,3.0,2500.0,MULTI_FAMILY,San Francisco,492.0
"88 King St Unit 303, San Francisco, CA, 94107",1160000,2.0,2.0,1244.0,CONDOS,San Francisco,932.475884244373
"3344 21st St, San Francisco, CA, 94110",1280000,3.0,1.0,1543.0,CONDOS,San Francisco,829.5528191834089
"501 Beale St Unit 12D, San Francisco, CA, 94105",1605000,2.0,2.0,1259.0,CONDOS,San Francisco,1274.8212867355044
"214 Corbett Ave, San Francisco, CA, 94114",1350000,2.0,2.0,1179.0,SINGLE_FAMILY,San Francisco,1145.0381679389313
"158-162 Henry St, San Francisco, CA, 94114",3200000,7.0,4.0,4419.0,MULTI_FAMILY,San Francisco,724.1457343290338
"240 Myrtle St, San Francisco, CA, 94109",759000,2.0,1.0,1014.0,CONDOS,San Francisco,748.5207100591716
"1515 12th Ave, San Francisco, CA, 94122",3250000,10.0,5.0,5399.0,SINGLE_FAMILY,San Francisco,601.9633265419523
"5709 Mission St, San Francisco, CA, 94112",980000,3.0,2.0,1232.0,SINGLE_FAMILY,San Francisco,795.4545454545455
"101 Lombard St Apt 608W, San Francisco, CA, 94111",1865000,3.0,2.0,1790.0,CONDOS,San Francisco,1041.8994413407822
"555 4th St Unit 828, San Francisco, CA, 94107",655000,1.0,1.0,680.0,CONDOS,San Francisco,963.2352941176471
"146 Capra Way, San Francisco, CA, 94123",2215000,2.0,2.0,1300.0,CONDOS,San Francisco,1703.8461538461538
"1500 Sanchez St, San Francisco, CA, 94131",1900000,,3.0,2914.0,OTHER,San Francisco,652.0247083047358
"400 Bay St, San Francisco, CA, 94133",1200000,,2.0,2981.0,OTHER,San Francisco,402.54948004025493
"155 Madrone Ave, San Francisco, CA, 94127",3350000,5.0,3.0,2813.0,SINGLE_FAMILY,San Francisco,1190.8993956629934
"1506 Jackson St # 2, San Francisco, CA, 94109",630000,,8.0,6150.0,OTHER,San Francisco,102.4390243902439
"585 Marina Blvd, San Francisco, CA, 94123",7650000,4.0,4.0,4062.0,SINGLE_FAMILY,San Francisco,1883.3087149187593
"50 Lansing St Unit 403, San Francisco, CA, 94105",890000,2.0,2.0,1065.0,CONDOS,San Francisco,835.6807511737089
"21 Everson St, San Francisco, CA, 94131",12486960,6.0,6.0,9704.0,SINGLE_FAMILY,San Francisco,1286.7848309975268
"15 Guy Pl, San Francisco, CA, 94105",2100000,2.0,2.0,1870.0,TOWNHOMES,San Francisco,1122.9946524064171
"60 Santa Barbara Ave, San Francisco, CA, 94112",1500000,4.0,3.0,2950.0,SINGLE_FAMILY,San Francisco,508.47457627118644
"276 Funston Ave, San Francisco, CA, 94118",1715000,3.0,2.0,1996.0,CONDOS,San Francisco,859.2184368737475
"657 Corbett Ave Apt 2, San Francisco, CA, 94114",1635000,2.0,2.0,1695.0,CONDOS,San Francisco,964.6017699115044
"319 Sweeny St, San Francisco, CA, 94134",1100000,3.0,1.0,1365.0,SINGLE_FAMILY,San Francisco,805.8608058608058
"241-243 Missouri St, San Francisco, CA, 94107",2156000,6.0,4.0,2604.0,MULTI_FAMILY,San Francisco,827.9569892473119
"280 Spear St Unit 9A, San Francisco, CA, 94105",1635000,2.0,2.0,1534.0,CONDOS,San Francisco,1065.8409387222946
"2569 Post St, San Francisco, CA, 94115",1300000,2.0,2.0,1132.0,CONDOS,San Francisco,1148.409893992933
"3520 Baker St, San Francisco, CA, 94123",6875000,3.0,3.0,3051.0,SINGLE_FAMILY,San Francisco,2253.35955424451
"87-89 Niagara Ave, San Francisco, CA, 94112",795000,6.0,,2260.0,MULTI_FAMILY,San Francisco,351.7699115044248
"1601 Larkin St Unit 202, San Francisco, CA, 94109",1650000,2.0,2.0,1300.0,CONDOS,San Francisco,1269.2307692307693
"451 Kansas St Unit 400, San Francisco, CA, 94107",726375,1.0,1.0,656.0,CONDOS,San Francisco,1107.278963414634
"1930 Mission St Unit 17, San Francisco, CA, 94103",385000,0.0,1.0,343.0,CONDOS,San Francisco,1122.4489795918366
"2040 15th Ave, San Francisco, CA, 94116",1965000,4.0,3.0,2410.0,SINGLE_FAMILY,San Francisco,815.3526970954357
"31 Hernandez Ave, San Francisco, CA, 94127",1710000,3.0,1.0,1680.0,SINGLE_FAMILY,San Francisco,1017.8571428571429
"144 Marietta Dr, San Francisco, CA, 94127",750000,2.0,1.0,750.0,SINGLE_FAMILY,San Francisco,1000.0
"275 Mullen Ave, San Francisco, CA, 94110",1680000,3.0,2.0,1205.0,SINGLE_FAMILY,San Francisco,1394.1908713692947
